Site ID OCK;Company site name;Region;Province;District;Site locate Address;Long;Lat;Subsidiary;Entity,,,,,,,,
30DKG1014;Dak Lap 2 (Tien Thanh);Central;Dak Nong;DRL-Dak R'Lap;Thôn 6 - Xã Kiến Thành - Huyện Đăk RLấp - Đăk Nông;107,54488;11,99238;VNC55;VNC55,,,,,,
30DKG1015;Dao Nghia 2 BTS ;Central;Dak Nong;DRL-Dak R'Lap;Thôn Bu Dop- Xã Đạo Nghĩa- Huyện Đắk R'Lấp- Tỉnh Đắk Nông;107,53887;11,93521;VNC55;VNC55,,,,,,
30DKG1016;Dao Nghia 3 BTS ;Central;Dak Nong;DRL-Dak R'Lap;Thôn Quang An- Xã Đạo Nghĩa- Huyện Đắk R'Lấp- Tỉnh Đắk Nông;107,53754;11,86892;VNC55;VNC55,,,,,,
30DKG1017;Kien Thanh BTS ;Central;Dak Nong;DRL-Dak R'Lap;Thôn 9- Xã Kiến Thành-Huyện Đăk R'lấp- Tỉnh Đắk Nông;107,49283;11,97455;VNC55;VNC55,,,,,,
30DKG1018;Nhon Co 2;Central;Dak Nong;DRL-Dak R'Lap;Thôn Số 9,Xã Nhơn Cơ,Huyện Đắk Rlấp- Tỉnh Đắk Nông;107,60027;11,89374;VNC55;VNC55,,,,
30DKG1019;Quang Tin 2 ;Central;Dak Nong;DRL-Dak R'Lap;Thôn Số 4- Xã Quảng Tín- Huyện Đắk R'lấp- Tỉnh Đắk Nông;107,45963;11,97622;VNC55;VNC55,,,,,,
30DKG1020;Dak Ndrung BTS ;Central;Dak Nong;DSO-Dak Song;Thôn Bon Bur Wah - Xã Đắk N'Drung - Huyện Đắk Song- Tỉnh Đắk Nông;107,57973;12,20984;VNC55;VNC55,,,,,,
30DKG1021;Dak Rmo BTS ;Central;Dak Nong;DSO-Dak Song;Thôn DakRMo,Xã Đắk N'Drung- Huyện Đắk Song- Tỉnh Đắk Nông;107,5423;12,21386;VNC55;VNC55,,,,,
30DKG1022;Dak Song 3 BTS;Central;Dak Nong;DSO-Dak Song;Thôn Số 8,Xã Nam Bình,Huyện Đắk Song- Tỉnh Đắk Nông;107,59058;12,3034;VNC55;VNC55,,,,
30DKG1023;Truong Xuan 2(DakRung 2);Central;Dak Nong;DSO-Dak Song;Bôn Tăng Play 3 - xã Trường Xuân - Huyện Đăk Song - Tỉnh Đăk Nông;107,65688;12,11365;VNC55;VNC55,,,,,,
30DKG1024;Nam Njang BTS ;Central;Dak Nong;DSO-Dak Song;Thôn Số 4,Xã  Nâm N'Jang,Huyện Đắk Song- Tỉnh Đắk Nông;107,61535;12,18611;VNC55;VNC55,,,,
30DKG1025;Thuan Hanh 2 BTS ;Central;Dak Nong;DSO-Dak Song;Thôn Thuan Lam,Xã Thuan Hanh,Huyện Đắk Song- Tỉnh Đắk Nông;107,53632;12,32797;VNC55;VNC55,,,,
30DKG1026;Thuan Hanh 3 BTS ;Central;Dak Nong;DSO-Dak Song;Thôn Thuan Hanh,Xã Thuan hanh,Huyện Đắk Song- Tỉnh Đắk Nông;107,56745;12,32486;VNC55;VNC55,,,,
30DKG1027;Thuan Hanh BTS ;Central;Dak Nong;DSO-Dak Song;Thôn Thuận Nghĩa- Xã Thuận Hạnh-Huyện Đăk Song;107,51776;12,29667;VNC55;VNC55,,,,,,
30DKG1028;Truong Xuan BTS ;Central;Dak Nong;DSO-Dak Song;Thôn Số 6,Xã Trường Xuân,Huyện Đắk Song- Tỉnh Đắk Nông;107,6638;12,10033;VNC55;VNC55,,,,
30DKG1029;Dak Nia 2 BTS ;Central;Dak Nong;GNG-Gia Nghia;Phường Nghĩa Trung- Thị xã Gia Nghĩa- Tỉnh Đắk Nông;107,69752;11,972;VNC55;VNC55,,,,,,
30DKG1030;Dak Rmoan BTS ;Central;Dak Nong;GNG-Gia Nghia;Thôn Tân Hiệp - xã Đăk Rmoan - TXã.Gia Nghĩa- Tỉnh Đắk Nông;107,63576;12,02226;VNC55;VNC55,,,,,,
30DKG1031;Gia Nghia 14;Central;Dak Nong;GNG-Gia Nghia;Group No.3,P.Nghia Duc - Gia Nghia - Dak Nong;107,7141;12,00132;VNC55;VNC55,,,,,
30DKG1032;Gia Nghia 17;Central;Dak Nong;GNG-Gia Nghia;Group No.9,P.Nghia Thanh,Gia Nghia,Dak Nong;107,68666;12,03384;VNC55;VNC55,,,
30DKG1033;Gia Nghia 4 BTS ;Central;Dak Nong;GNG-Gia Nghia;Tổ 5,Phường Nghĩa Phú- Thị xã Gia Nghĩa- Tỉnh Đắk Nông;107,68513;12,01533;VNC55;VNC55,,,,,
30DKG1034;Gia Nghia 5 BTS ;Central;Dak Nong;GNG-Gia Nghia;Tổ 8,Phường Nghĩa Phú,Thị xã Gia Nghĩa- Tỉnh Đắk Nông;107,66673;12,00809;VNC55;VNC55,,,,
30DKG1035;Gia Nghia 6 BTS ;Central;Dak Nong;GNG-Gia Nghia;P. Nghĩa Thành,Thị xã Gia Nghĩa- Tỉnh Đắk Nông;107,64854;11,97745;VNC55;VNC55,,,,,
30DKG1036;Gia Nghia 8;Central;Dak Nong;GNG-Gia Nghia;Phường Nghĩa Trung,Thị xã Gia Nghĩa- Tỉnh Đắk Nông;107,7398;12,02472;VNC55;VNC55,,,,,
30DKG1037;Nghia Duc (Gia Nghia 21);Central;Dak Nong;GNG-Gia Nghia;No.17 Nguyen Van Troi- Nghia Duc Ward- Gia Nghia Town ;107,69503;12,00482;VNC55;VNC55,,,,,,
30DKG1038;KrongNo7;Central;Dak Nong;KNO-Krong No;Xã Đăk Drô - Huyện Krông Nô - Dak Nong;107,87389;12,44293;VNC55;VNC55,,,,,,
30DKG1039;BD KrongNo_New;Central;Dak Nong;KNO-Krong No;Xã Dak Ro - Huyện KrôngNô - Tỉnh Đắk Nông;107,86038;12,45135;VNC55;VNC55,,,,,,
30DKG1040;KDL Ea Sno;Central;Dak Nong;KNO-Krong No;Xã Đăk Drô - Huyện Krông Nô - Dak Nong;107,90195;12,45576;VNC55;VNC55,,,,,,
30DKG1041;Krong No 4;Central;Dak Nong;KNO-Krong No;Thôn Nam Cường- Xã Nam Đà- Huyện Krông Nô - Dak Nong;107,862;12,47435;VNC55;VNC55,,,,,,
30DKG1042;Krong No 5;Central;Dak Nong;KNO-Krong No;Thôn Nam Hải - xã Nam Đà- huyện KrôngNô-ĐăkNông;107,8368;12,49771;VNC55;VNC55,,,,,,
30DKG1043;Krong No 6;Central;Dak Nong;KNO-Krong No;Thôn Đăk So - xã Nam Đà - Huyện Krông Nô - ĐăkNông;107,88878;12,47519;VNC55;VNC55,,,,,,
30DKG1044;Tan Thanh BTS ;Central;Dak Nong;KNO-Krong No;TT.Đắk Mâm,Huyện Krông Nô- Tỉnh Đắk Nông;107,82501;12,45692;VNC55;VNC55,,,,,
30DKG1045;Tan Tien(Nam R'ria 2);Central;Dak Nong;KNO-Krong No;Thôn Tân Tiến,xã Tân Thành,huyện Krông Nô,Đak Nông;107,85503;12,38644;VNC55;VNC55,,,
30DKG1046;Bon Bu Boong BTS ;Central;Dak Nong;TDU-Tuy Duc;Thôn Bon Bu Boong - TT.Dak Buk So- Huyện Tuy Đức- Tỉnh Đắk Nông;107,48906;12,20321;VNC55;VNC55,,,,,,
30DKG1047;Dak Rtih BTS ;Central;Dak Nong;TDU-Tuy Duc;Thôn Số 6B,Xã Quảng Tân,Huyện Tuy Đức- Tỉnh Đắk Nông;107,47105;12,13162;VNC55;VNC55,,,,
30DKG1048;Dak Gan2;Central;Dak Nong;DMI-Dak Mil; Bac Son - Xã Dak Gan - Huyện Đắk Mil - Dak Nong;107,82346;12,5678;VNC55;VNC55,,,,,,
30DKG1049;Dak Rla3;Central;Dak Nong;DMI-Dak Mil;Dak La Village - Xã Dak Drot - Huyện Đắk Mil - Dak Nong;107,71378;12,5122;VNC55;VNC55,,,,,,
30DKG1050;DakLao(Dak P'lao 2);Central;Dak Nong;DMI-Dak Mil;Hamlet No.9B,Xã DakLao,Huyện Đắk Mil,Dak Nong;107,61239;12,46167;VNC55;VNC55,,,
30DKG1051;DakMil6;Central;Dak Nong;DMI-Dak Mil;Block No.16,Xã DakLao,Huyện Đắk Mil,Dak Nong;107,60963;12,44823;VNC55;VNC55,,,
30DKG1052;DakWil 2;Central;Dak Nong;DMI-Dak Mil;Hamlet No.5- Xã Dak Rla - Huyện Đắk Mil - Dak Nong;107,74265;12,50142;VNC55;VNC55,,,,,,
30DKG1053;DucManh 3;Central;Dak Nong;DMI-Dak Mil;No.46- Duc Thang - Xã Đức Mạnh - Huyện Đắk Mil- Dak Nong;107,66556;12,46186;VNC55;VNC55,,,,,,
30DKG1054;DucManh 5;Central;Dak Nong;DMI-Dak Mil;No.122- Duc Tan Hamlet- Xã Đức Mạnh - Huyện Đắk Mil - Dak Nong;107,66035;12,43703;VNC55;VNC55,,,,,,
30DKG1055;DakRung 2;Central;Dak Nong;DSO-Dak Song;Hamlet No.7,Truong Xuan Commune- Dak Song - Dak Nong;107,65292;12,1307;VNC55;VNC55,,,,,
10DNI1001;Biên Hòa 10;South;Dong Nai;Tp Biên Hòa;43 ấp 2,xã Tân Hạnh;105,7866;10,94977;GII;GII,,,,,
10DNI1002;Biên Hòa 11;South;Dong Nai;Tp Biên Hòa;164 ấp 3,xã Tân Hạnh;106,77922;10,95194;GII;GII,,,,,
10DNI1003;Biên Hòa 20;South;Dong Nai;Tp Biên Hòa;473/2 Khu phố 8A phường Tân Biên;106,89757;10,98427;GII;GII,,,,,,
10DNI1004;Chùa Giác Huệ;South;Dong Nai;Xuân Lộc;132 ấp 6,xã Xuân Bắc;107,29786;11,01569;GII;GII,,,,,
10DNI1005;ĐN 104;South;Dong Nai;Định Quán;Tổ 9,ấp Hòa Thành,xã Ngọc Định;107,30587;11,20243;GII;GII,,,,
10DNI1006;ĐN 107;South;Dong Nai;Tân Phú;151 tổ 5,ấp Bàu Mây,xã Phú Thanh;107,46458;11,24929;GII;GII,,,,
10DNI1007;ĐN 117;South;Dong Nai;Xuân Lộc;Xã Xuân Tâm;107,425;10,85083;GII;GII,,,,,,
10DNI1008;ĐN 205;South;Dong Nai;Tp Biên Hòa;24/1 Nguyễn Thành Đồng,phường Quyết Thắng;106,82519;10,93955;GII;GII,,,,,
10DNI1009;ĐN 206;South;Dong Nai;Tp Biên Hòa;15C đường Võ Thị Sáu,phường Quyết Thắng;106,82079;10,94645;GII;GII,,,,,
10DNI1010;ĐN 215;South;Dong Nai;Tp Biên Hòa;6/99 khu phố 10,phường Hố Nai;106,8871;10,98307;GII;GII,,,,,
10DNI1011;ĐN 218;South;Dong Nai;Tp Biên Hòa;310 Quốc lộ 1,phường Tân Tiến;106,83672;10,96264;GII;GII,,,,,
10DNI1012;ĐN 219;South;Dong Nai;Trảng Bom;33 tổ 9,xóm 2,ấp Thái Hòa,xã Hố Nai 3;106,93129;10,96567;GII;GII,,,
10DNI1013;ĐN 220;South;Dong Nai;Trảng Bom;Khu phố 1,thị trấn Trảng Bom;107,015;10,95479;GII;GII,,,,,
10DNI1014;ĐN 222;South;Dong Nai;Tp Biên Hòa;14/3 Cách Mạng Tháng Tám,khu phố 5,phường Bình Hòa;106,80929;10,95142;GII;GII,,,,
10DNI1015;ĐN 224;South;Dong Nai;Thống Nhất;H2/037 Ấp Nam Sơn,xã Quang Trung;107,13732;11,01499;GII;GII,,,,,
10DNI1016;ĐN 230;South;Dong Nai;Tp Biên Hòa;27/2B,khu phố 3,phường Quang Vinh;106,88109;10,95506;GII;GII,,,,
10DNI1017;ĐN 241;South;Dong Nai;Tp Biên Hòa;112B/1 Khu phố 1,phường Đình Ba;106,86428;10,93954;GII;GII,,,,,
10DNI1018;ĐN 242;South;Dong Nai;Tp Biên Hòa;15/6 Khu phố 4,phường Bình Đa ;106,85897;10,9384;GII;GII,,,,,
10DNI1019;ĐN 246;South;Dong Nai;Tp Biên Hòa;25/3 Khu phố 1,phường Tân Hòa;106,9066;10,96918;GII;GII,,,,,
10DNI1020;ĐN 247;South;Dong Nai;Long Thành;Tổ 36 khu cầu Xéo,thị trấn Long Thành;106,95933;10,77654;GII;GII,,,,,
10DNI1021;ĐN 257;South;Dong Nai;Long Thành;150 Tổ 6,ấp Bình Lâm,xã Lộc An;106,96534;10,79273;GII;GII,,,,
10DNI1022;ĐN 260;South;Dong Nai;Trảng Bom;119 tổ 22 Quốc lộ 1A,ấp Thanh Hóa,xã Hố Nai 3;106,936;10,96474;GII;GII,,,,
10DNI1023;ĐN 263;South;Dong Nai;Tp Biên Hòa;12 khu phố 11,phường Tân Hòa;106,91371;10,96677;GII;GII,,,,,
10DNI1024;ĐN 287;South;Dong Nai;Trảng Bom;649 Thôn Tây Lạc,ấp An Chu,xã Bắc Sơn;106,6534;10,79273;GII;GII,,,,
10DNI1025;Hố Nai 4;South;Dong Nai;Trảng Bom;Ấp Bắc Hòa,xã Bắc Sơn;106,96163;10,95634;GII;GII,,,,,
30DNI1001;08DN003;South;Dong Nai;Tp Biên Hòa;Ấp Nhứt Hòa,Hiệp Hòa,TP Biên Hòa,Đồng Nai;106,8461;10,94055;VNC55;VNC55,,,
30DNI1002;08DN005;South;Dong Nai;Tp Biên Hòa;Ấp Nhị Hòa,phường Hiệp Hòa,Biên Hòa,Đồng Nai;106,82708;10,93072;VNC55;VNC55,,,
30DNI1003;08DN013;South;Dong Nai;Tp Biên Hòa;20A,khu phố 5,phường An Bình,Biên Hòa,Đồng Nai;106,86658;10,92808;VNC55;VNC55,,
30DNI1004;08DN015;South;Dong Nai;Tp Biên Hòa;Tam Hòa,Hiệp Hòa,Biên Hòa,Đồng nai;106,84005;10,9342;VNC55;VNC55,,,
30DNI1005;08DN023;South;Dong Nai;Tp Biên Hòa;A6,Khu 4,P.Tân Hiệp,Tp.Biên Hòa,Tỉnh Đồng Nai;106,87283;10,95437;VNC55;VNC55,,
30DNI1006;08DN027;South;Dong Nai;Tp Biên Hòa;68,Tổ 25,P. Trảng Dài,TP. Biên Hòa,Tỉnh Đồng Nai;106,85956;10,98019;VNC55;VNC55,,
